Country,Week,Year,Confirmed,Deaths,Recovered,Detected_FluCases,Quarter
Malta,47,2016,0.0,0.0,0.0,1,4
Moldova,47,2016,0.0,0.0,0.0,0,4
Montenegro,47,2016,0.0,0.0,0.0,0,4
Netherlands,47,2016,0.0,0.0,0.0,12,4
Norway,47,2016,0.0,0.0,0.0,300,4
Poland,47,2016,0.0,0.0,0.0,0,4
Portugal,47,2016,0.0,0.0,0.0,26,4
Romania,47,2016,0.0,0.0,0.0,2,4
Russia,47,2016,0.0,0.0,0.0,56,4
Slovenia,47,2016,0.0,0.0,0.0,4,4
Spain,47,2016,0.0,0.0,0.0,118,4
Sweden,47,2016,0.0,0.0,0.0,102,4
Switzerland,47,2016,0.0,0.0,0.0,34,4
Turkey,47,2016,0.0,0.0,0.0,0,4
Ukraine,47,2016,0.0,0.0,0.0,26,4
United Kingdom,47,2016,0.0,0.0,0.0,23,4
United Kingdom,47,2016,0.0,0.0,0.0,3,4
United Kingdom,47,2016,0.0,0.0,0.0,39,4
United Kingdom,47,2016,0.0,0.0,0.0,1,4
Uzbekistan,47,2016,0.0,0.0,0.0,0,4
Austria,47,2017,0.0,0.0,0.0,1,4
Belarus,47,2017,0.0,0.0,0.0,0,4
Cyprus,47,2017,0.0,0.0,0.0,0,4
Czechia,47,2017,0.0,0.0,0.0,0,4
Denmark,47,2017,0.0,0.0,0.0,7,4
Estonia,47,2017,0.0,0.0,0.0,0,4
Finland,47,2017,0.0,0.0,0.0,6,4
France,47,2017,0.0,0.0,0.0,70,4
Germany,47,2017,0.0,0.0,0.0,0,4
Greece,47,2017,0.0,0.0,0.0,0,4
Ireland,47,2017,0.0,0.0,0.0,5,4
Israel,47,2017,0.0,0.0,0.0,9,4
Italy,47,2017,0.0,0.0,0.0,2,4
Kazakhstan,47,2017,0.0,0.0,0.0,1,4
Latvia,47,2017,0.0,0.0,0.0,1,4
Macedonia,47,2017,0.0,0.0,0.0,0,4
Malta,47,2017,0.0,0.0,0.0,5,4
Moldova,47,2017,0.0,0.0,0.0,0,4
Montenegro,47,2017,0.0,0.0,0.0,0,4
Netherlands,47,2017,0.0,0.0,0.0,11,4
Norway,47,2017,0.0,0.0,0.0,101,4
Poland,47,2017,0.0,0.0,0.0,5,4
Portugal,47,2017,0.0,0.0,0.0,6,4
Russia,47,2017,0.0,0.0,0.0,8,4
Serbia,47,2017,0.0,0.0,0.0,0,4
Slovenia,47,2017,0.0,0.0,0.0,1,4
Spain,47,2017,0.0,0.0,0.0,102,4
Sweden,47,2017,0.0,0.0,0.0,68,4
Switzerland,47,2017,0.0,0.0,0.0,24,4
Turkey,47,2017,0.0,0.0,0.0,2,4
Ukraine,47,2017,0.0,0.0,0.0,6,4
United Kingdom,47,2017,0.0,0.0,0.0,78,4
United Kingdom,47,2017,0.0,0.0,0.0,4,4
United Kingdom,47,2017,0.0,0.0,0.0,106,4
United Kingdom,47,2017,0.0,0.0,0.0,5,4
Uzbekistan,47,2017,0.0,0.0,0.0,0,4
Austria,47,2018,0.0,0.0,0.0,2,4
Belarus,47,2018,0.0,0.0,0.0,0,4
Cyprus,47,2018,0.0,0.0,0.0,0,4
Czechia,47,2018,0.0,0.0,0.0,0,4
Denmark,47,2018,0.0,0.0,0.0,22,4
Estonia,47,2018,0.0,0.0,0.0,0,4
Finland,47,2018,0.0,0.0,0.0,0,4
France,47,2018,0.0,0.0,0.0,28,4
Germany,47,2018,0.0,0.0,0.0,0,4
Greece,47,2018,0.0,0.0,0.0,0,4
Iceland,47,2018,0.0,0.0,0.0,2,4
Ireland,47,2018,0.0,0.0,0.0,7,4
Israel,47,2018,0.0,0.0,0.0,9,4
Italy,47,2018,0.0,0.0,0.0,17,4
Kazakhstan,47,2018,0.0,0.0,0.0,1,4
Latvia,47,2018,0.0,0.0,0.0,1,4
Lithuania,47,2018,0.0,0.0,0.0,1,4
Macedonia,47,2018,0.0,0.0,0.0,0,4
Malta,47,2018,0.0,0.0,0.0,6,4
Moldova,47,2018,0.0,0.0,0.0,0,4
Montenegro,47,2018,0.0,0.0,0.0,0,4
Netherlands,47,2018,0.0,0.0,0.0,10,4
Norway,47,2018,0.0,0.0,0.0,86,4
Poland,47,2018,0.0,0.0,0.0,0,4
Portugal,47,2018,0.0,0.0,0.0,7,4
Romania,47,2018,0.0,0.0,0.0,1,4
Russia,47,2018,0.0,0.0,0.0,8,4
Serbia,47,2018,0.0,0.0,0.0,0,4
Slovakia,47,2018,0.0,0.0,0.0,1,4
Slovenia,47,2018,0.0,0.0,0.0,0,4
Spain,47,2018,0.0,0.0,0.0,6,4
Sweden,47,2018,0.0,0.0,0.0,18,4
Switzerland,47,2018,0.0,0.0,0.0,16,4
Turkey,47,2018,0.0,0.0,0.0,0,4
Turkmenistan,47,2018,0.0,0.0,0.0,0,4
Ukraine,47,2018,0.0,0.0,0.0,7,4
United Kingdom,47,2018,0.0,0.0,0.0,110,4
United Kingdom,47,2018,0.0,0.0,0.0,5,4
United Kingdom,47,2018,0.0,0.0,0.0,11,4
United Kingdom,47,2018,0.0,0.0,0.0,10,4
Uzbekistan,47,2018,0.0,0.0,0.0,0,4
Armenia,47,2019,0.0,0.0,0.0,1,4
Austria,47,2019,0.0,0.0,0.0,2,4
Azerbaijan,47,2019,0.0,0.0,0.0,0,4
Belarus,47,2019,0.0,0.0,0.0,0,4
Croatia,47,2019,0.0,0.0,0.0,20,4
Czechia,47,2019,0.0,0.0,0.0,0,4
Denmark,47,2019,0.0,0.0,0.0,47,4
Estonia,47,2019,0.0,0.0,0.0,3,4
Finland,47,2019,0.0,0.0,0.0,4,4
France,47,2019,0.0,0.0,0.0,32,4
Germany,47,2019,0.0,0.0,0.0,0,4
Greece,47,2019,0.0,0.0,0.0,1,4
Hungary,47,2019,0.0,0.0,0.0,1,4
Iceland,47,2019,0.0,0.0,0.0,2,4
Ireland,47,2019,0.0,0.0,0.0,94,4
Israel,47,2019,0.0,0.0,0.0,7,4
Italy,47,2019,0.0,0.0,0.0,2,4
Kazakhstan,47,2019,0.0,0.0,0.0,1,4
Latvia,47,2019,0.0,0.0,0.0,7,4
Macedonia,47,2019,0.0,0.0,0.0,0,4
Malta,47,2019,0.0,0.0,0.0,3,4
Moldova,47,2019,0.0,0.0,0.0,0,4
Montenegro,47,2019,0.0,0.0,0.0,2,4
Netherlands,47,2019,0.0,0.0,0.0,8,4
Norway,47,2019,0.0,0.0,0.0,132,4
Poland,47,2019,0.0,0.0,0.0,3,4
Portugal,47,2019,0.0,0.0,0.0,89,4
Romania,47,2019,0.0,0.0,0.0,1,4
Russia,47,2019,0.0,0.0,0.0,10,4
Serbia,47,2019,0.0,0.0,0.0,0,4
Slovakia,47,2019,0.0,0.0,0.0,3,4
Slovenia,47,2019,0.0,0.0,0.0,0,4
Spain,47,2019,0.0,0.0,0.0,10,4
Sweden,47,2019,0.0,0.0,0.0,65,4
Switzerland,47,2019,0.0,0.0,0.0,23,4
Turkey,47,2019,0.0,0.0,0.0,3,4
United Kingdom,47,2019,0.0,0.0,0.0,1146,4
United Kingdom,47,2019,0.0,0.0,0.0,183,4
United Kingdom,47,2019,0.0,0.0,0.0,211,4
United Kingdom,47,2019,0.0,0.0,0.0,13,4
Uzbekistan,47,2019,0.0,0.0,0.0,0,4
Albania,47,2020,32196.0,685.0,15469.0,0,4
Armenia,47,2020,124839.0,1931.0,92829.0,0,4
Austria,47,2020,241962.0,2328.0,162751.0,0,4
Azerbaijan,47,2020,89898.0,1107.0,62243.0,0,4
Belarus,47,2020,122435.0,1089.0,102113.0,0,4
Belgium,47,2020,556904.0,15522.0,0.0,0,4
Bosnia and Herzegovina,47,2020,79309.0,2246.0,43793.0,0,4
Bulgaria,47,2020,120697.0,2820.0,35752.0,0,4
Croatia,47,2020,100410.0,1304.0,80027.0,0,4
Cyprus,47,2020,8456.0,43.0,2055.0,0,4
Czechia,47,2020,490750.0,7095.0,394830.0,0,4
Denmark,47,2020,70152.0,781.0,54949.0,0,4
Estonia,47,2020,9375.0,87.0,5661.0,0,4
Finland,47,2020,21216.0,375.0,15300.0,0,4
France,47,2020,2179638.0,48591.0,156755.0,0,4
Georgia,47,2020,100684.0,927.0,81783.0,0,4
Germany,47,2020,927990.0,14061.0,600991.0,0,4
Greece,47,2020,90121.0,1527.0,23074.0,0,4
Hungary,47,2020,170298.0,3689.0,40820.0,0,4
Iceland,47,2020,5269.0,26.0,5019.0,0,4
Ireland,47,2020,70143.0,2022.0,23364.0,0,4
Israel,47,2020,328551.0,2796.0,316603.0,0,4
Italy,47,2020,1380531.0,49261.0,539524.0,0,4
Kazakhstan,47,2020,166468.0,2370.0,142252.0,0,4
Kosovo,47,2020,33588.0,904.0,20493.0,0,4
Kyrgyzstan,47,2020,69149.0,1227.0,60294.0,0,4
Latvia,47,2020,12744.0,153.0,1557.0,0,4
Lithuania,47,2020,44699.0,412.0,16913.0,0,4
Luxembourg,47,2020,29762.0,260.0,20014.0,0,4
Macedonia,47,2020,53631.0,1487.0,31659.0,0,4
Malta,47,2020,8822.0,111.0,6565.0,0,4
Moldova,47,2020,96689.0,2130.0,78112.0,0,4
Montenegro,47,2020,30653.0,434.0,19129.0,0,4
Netherlands,47,2020,486820.0,8946.0,6618.0,0,4
Norway,47,2020,32352.0,306.0,17998.0,1,4
Poland,47,2020,843475.0,13288.0,407075.0,0,4
Portugal,47,2020,255970.0,3824.0,169379.0,1,4
Romania,47,2020,412808.0,9916.0,287310.0,0,4
Russia,47,2020,2047563.0,35442.0,1564897.0,1,4
Serbia,47,2020,116125.0,1168.0,0.0,0,4
Slovakia,47,2020,95257.0,644.0,43188.0,0,4
Slovenia,47,2020,64284.0,1026.0,43272.0,0,4
Spain,47,2020,1556730.0,42619.0,150376.0,0,4
Sweden,47,2020,208295.0,6406.0,0.0,0,4
Switzerland,47,2020,290601.0,4031.0,180700.0,4,4
Tajikistan,47,2020,11854.0,86.0,11229.0,0,4
Turkey,47,2020,440805.0,12219.0,370825.0,0,4
Turkmenistan,47,2020,0.0,0.0,0.0,0,4
Ukraine,47,2020,629850.0,11149.0,294851.0,0,4
United Kingdom,47,2020,1497138.0,54721.0,3313.0,30,4
United Kingdom,47,2020,1497138.0,54721.0,3313.0,3,4
United Kingdom,47,2020,1497138.0,54721.0,3313.0,1,4
United Kingdom,47,2020,1497138.0,54721.0,3313.0,3,4
Uzbekistan,47,2020,71431.0,603.0,68659.0,0,4
Austria,48,2016,0.0,0.0,0.0,7,4
Belarus,48,2016,0.0,0.0,0.0,0,4
Croatia,48,2016,0.0,0.0,0.0,5,4
Czechia,48,2016,0.0,0.0,0.0,1,4
Denmark,48,2016,0.0,0.0,0.0,24,4
Estonia,48,2016,0.0,0.0,0.0,14,4
Finland,48,2016,0.0,0.0,0.0,1,4
France,48,2016,0.0,0.0,0.0,113,4
Germany,48,2016,0.0,0.0,0.0,0,4
Greece,48,2016,0.0,0.0,0.0,0,4
Iceland,48,2016,0.0,0.0,0.0,2,4
Ireland,48,2016,0.0,0.0,0.0,29,4
Israel,48,2016,0.0,0.0,0.0,18,4
Italy,48,2016,0.0,0.0,0.0,19,4
Kazakhstan,48,2016,0.0,0.0,0.0,20,4
Kyrgyzstan,48,2016,0.0,0.0,0.0,2,4
Latvia,48,2016,0.0,0.0,0.0,3,4
Lithuania,48,2016,0.0,0.0,0.0,3,4
Macedonia,48,2016,0.0,0.0,0.0,0,4
Malta,48,2016,0.0,0.0,0.0,5,4
Moldova,48,2016,0.0,0.0,0.0,0,4
Montenegro,48,2016,0.0,0.0,0.0,2,4
Netherlands,48,2016,0.0,0.0,0.0,17,4
Norway,48,2016,0.0,0.0,0.0,461,4
Poland,48,2016,0.0,0.0,0.0,0,4
Portugal,48,2016,0.0,0.0,0.0,109,4
Romania,48,2016,0.0,0.0,0.0,8,4
Russia,48,2016,0.0,0.0,0.0,129,4
Slovenia,48,2016,0.0,0.0,0.0,1,4
Spain,48,2016,0.0,0.0,0.0,217,4
Sweden,48,2016,0.0,0.0,0.0,178,4
Switzerland,48,2016,0.0,0.0,0.0,36,4
Turkey,48,2016,0.0,0.0,0.0,0,4
Ukraine,48,2016,0.0,0.0,0.0,95,4
United Kingdom,48,2016,0.0,0.0,0.0,61,4
United Kingdom,48,2016,0.0,0.0,0.0,11,4
United Kingdom,48,2016,0.0,0.0,0.0,56,4
United Kingdom,48,2016,0.0,0.0,0.0,0,4
Uzbekistan,48,2016,0.0,0.0,0.0,0,4
Austria,48,2017,0.0,0.0,0.0,1,4
Belarus,48,2017,0.0,0.0,0.0,0,4
Croatia,48,2017,0.0,0.0,0.0,37,4
Czechia,48,2017,0.0,0.0,0.0,0,4
Denmark,48,2017,0.0,0.0,0.0,9,4
Estonia,48,2017,0.0,0.0,0.0,2,4
Finland,48,2017,0.0,0.0,0.0,10,4
France,48,2017,0.0,0.0,0.0,116,4
Germany,48,2017,0.0,0.0,0.0,0,4
Greece,48,2017,0.0,0.0,0.0,1,4
Hungary,48,2017,0.0,0.0,0.0,2,4
Iceland,48,2017,0.0,0.0,0.0,3,4
Ireland,48,2017,0.0,0.0,0.0,15,4
Israel,48,2017,0.0,0.0,0.0,11,4
Italy,48,2017,0.0,0.0,0.0,14,4
Kazakhstan,48,2017,0.0,0.0,0.0,0,4
Latvia,48,2017,0.0,0.0,0.0,1,4
Macedonia,48,2017,0.0,0.0,0.0,0,4
Malta,48,2017,0.0,0.0,0.0,9,4
Moldova,48,2017,0.0,0.0,0.0,0,4
Montenegro,48,2017,0.0,0.0,0.0,0,4
Netherlands,48,2017,0.0,0.0,0.0,13,4
Norway,48,2017,0.0,0.0,0.0,174,4
Poland,48,2017,0.0,0.0,0.0,1,4
Portugal,48,2017,0.0,0.0,0.0,8,4
Russia,48,2017,0.0,0.0,0.0,7,4
Serbia,48,2017,0.0,0.0,0.0,0,4
Slovenia,48,2017,0.0,0.0,0.0,9,4
Spain,48,2017,0.0,0.0,0.0,128,4
Sweden,48,2017,0.0,0.0,0.0,66,4
Switzerland,48,2017,0.0,0.0,0.0,66,4
Turkey,48,2017,0.0,0.0,0.0,6,4
United Kingdom,48,2017,0.0,0.0,0.0,73,4
United Kingdom,48,2017,0.0,0.0,0.0,2,4
United Kingdom,48,2017,0.0,0.0,0.0,138,4
United Kingdom,48,2017,0.0,0.0,0.0,4,4
Uzbekistan,48,2017,0.0,0.0,0.0,0,4
Austria,48,2018,0.0,0.0,0.0,2,4
Belarus,48,2018,0.0,0.0,0.0,0,4
Bulgaria,48,2018,0.0,0.0,0.0,4,4
Croatia,48,2018,0.0,0.0,0.0,4,4
Cyprus,48,2018,0.0,0.0,0.0,1,4
Czechia,48,2018,0.0,0.0,0.0,0,4
Denmark,48,2018,0.0,0.0,0.0,41,4
Estonia,48,2018,0.0,0.0,0.0,3,4
Finland,48,2018,0.0,0.0,0.0,3,4
France,48,2018,0.0,0.0,0.0,50,4
Germany,48,2018,0.0,0.0,0.0,0,4
Greece,48,2018,0.0,0.0,0.0,0,4
Iceland,48,2018,0.0,0.0,0.0,4,4
Ireland,48,2018,0.0,0.0,0.0,10,4
Israel,48,2018,0.0,0.0,0.0,6,4
Italy,48,2018,0.0,0.0,0.0,16,4
Kazakhstan,48,2018,0.0,0.0,0.0,0,4
Latvia,48,2018,0.0,0.0,0.0,0,4
Macedonia,48,2018,0.0,0.0,0.0,0,4
Malta,48,2018,0.0,0.0,0.0,8,4
Moldova,48,2018,0.0,0.0,0.0,0,4
Montenegro,48,2018,0.0,0.0,0.0,0,4
Netherlands,48,2018,0.0,0.0,0.0,14,4
Norway,48,2018,0.0,0.0,0.0,94,4
Poland,48,2018,0.0,0.0,0.0,0,4
Portugal,48,2018,0.0,0.0,0.0,14,4
Russia,48,2018,0.0,0.0,0.0,13,4
Serbia,48,2018,0.0,0.0,0.0,0,4
Slovakia,48,2018,0.0,0.0,0.0,3,4
Slovenia,48,2018,0.0,0.0,0.0,2,4
Spain,48,2018,0.0,0.0,0.0,12,4
Sweden,48,2018,0.0,0.0,0.0,50,4
Switzerland,48,2018,0.0,0.0,0.0,37,4
Turkey,48,2018,0.0,0.0,0.0,2,4
Turkmenistan,48,2018,0.0,0.0,0.0,0,4
Ukraine,48,2018,0.0,0.0,0.0,19,4
United Kingdom,48,2018,0.0,0.0,0.0,160,4
United Kingdom,48,2018,0.0,0.0,0.0,13,4
United Kingdom,48,2018,0.0,0.0,0.0,29,4
United Kingdom,48,2018,0.0,0.0,0.0,32,4
Uzbekistan,48,2018,0.0,0.0,0.0,0,4
Austria,48,2019,0.0,0.0,0.0,1,4
Azerbaijan,48,2019,0.0,0.0,0.0,3,4
Belarus,48,2019,0.0,0.0,0.0,0,4
Croatia,48,2019,0.0,0.0,0.0,60,4
Czechia,48,2019,0.0,0.0,0.0,1,4
Denmark,48,2019,0.0,0.0,0.0,68,4
Estonia,48,2019,0.0,0.0,0.0,2,4
Finland,48,2019,0.0,0.0,0.0,4,4
France,48,2019,0.0,0.0,0.0,63,4
Georgia,48,2019,0.0,0.0,0.0,1,4
Germany,48,2019,0.0,0.0,0.0,3,4
Greece,48,2019,0.0,0.0,0.0,0,4
Hungary,48,2019,0.0,0.0,0.0,1,4
Iceland,48,2019,0.0,0.0,0.0,2,4
Ireland,48,2019,0.0,0.0,0.0,153,4
Israel,48,2019,0.0,0.0,0.0,26,4
Italy,48,2019,0.0,0.0,0.0,11,4
Kazakhstan,48,2019,0.0,0.0,0.0,5,4
Latvia,48,2019,0.0,0.0,0.0,22,4
Lithuania,48,2019,0.0,0.0,0.0,2,4
Macedonia,48,2019,0.0,0.0,0.0,0,4
Malta,48,2019,0.0,0.0,0.0,5,4
Moldova,48,2019,0.0,0.0,0.0,0,4
Montenegro,48,2019,0.0,0.0,0.0,0,4
Netherlands,48,2019,0.0,0.0,0.0,24,4
Norway,48,2019,0.0,0.0,0.0,194,4
Poland,48,2019,0.0,0.0,0.0,1,4
Portugal,48,2019,0.0,0.0,0.0,129,4
Romania,48,2019,0.0,0.0,0.0,1,4
Russia,48,2019,0.0,0.0,0.0,41,4
Slovenia,48,2019,0.0,0.0,0.0,19,4
Spain,48,2019,0.0,0.0,0.0,21,4
Sweden,48,2019,0.0,0.0,0.0,72,4
Switzerland,48,2019,0.0,0.0,0.0,25,4
Turkey,48,2019,0.0,0.0,0.0,1,4
United Kingdom,48,2019,0.0,0.0,0.0,1209,4
United Kingdom,48,2019,0.0,0.0,0.0,292,4
United Kingdom,48,2019,0.0,0.0,0.0,278,4
United Kingdom,48,2019,0.0,0.0,0.0,34,4
Uzbekistan,48,2019,0.0,0.0,0.0,0,4
Albania,48,2020,36790.0,787.0,18152.0,0,4
Armenia,48,2020,133594.0,2121.0,106479.0,0,4
Austria,48,2020,275661.0,3018.0,210697.0,0,4
Azerbaijan,48,2020,114025.0,1323.0,71691.0,0,4
Belarus,48,2020,133324.0,1143.0,111455.0,0,4
Belgium,48,2020,574448.0,16461.0,0.0,0,4
Bosnia and Herzegovina,48,2020,86710.0,2576.0,51068.0,0,4
Bulgaria,48,2020,141747.0,3749.0,47779.0,0,4
Croatia,48,2020,123693.0,1655.0,98465.0,0,4
Cyprus,48,2020,10231.0,48.0,2057.0,0,4
Czechia,48,2020,518649.0,8054.0,442327.0,0,4
Denmark,48,2020,78874.0,823.0,61977.0,0,4
Estonia,48,2020,11698.0,109.0,6974.0,0,4
Finland,48,2020,24307.0,393.0,16800.0,0,4
France,48,2020,2262757.0,52212.0,166715.0,1,4
Georgia,48,2020,127942.0,1195.0,106328.0,0,4
Germany,48,2020,1052494.0,16181.0,718604.0,0,4
Greece,48,2020,103034.0,2223.0,23074.0,0,4
Hungary,48,2020,204708.0,4516.0,54021.0,0,4
Iceland,48,2020,5371.0,26.0,5152.0,0,4
Ireland,48,2020,71942.0,2050.0,23364.0,0,4
Israel,48,2020,334908.0,2856.0,321801.0,0,4
Italy,48,2020,1564532.0,54363.0,720861.0,0,4
Kazakhstan,48,2020,172805.0,2430.0,146549.0,3,4
Kosovo,48,2020,38431.0,989.0,23754.0,0,4
Kyrgyzstan,48,2020,71971.0,1262.0,63407.0,0,4
Latvia,48,2020,16561.0,193.0,1719.0,0,4
Lithuania,48,2020,58211.0,571.0,25136.0,0,4
Luxembourg,48,2020,33409.0,300.0,24073.0,0,4
Macedonia,48,2020,60723.0,1699.0,37505.0,0,4
Malta,48,2020,9609.0,132.0,7418.0,0,4
Moldova,48,2020,105852.0,2269.0,93028.0,0,4
Montenegro,48,2020,34454.0,481.0,22796.0,0,4
Netherlands,48,2020,521639.0,9403.0,6889.0,0,4
Norway,48,2020,35546.0,328.0,17998.0,0,4
Poland,48,2020,973593.0,16746.0,538273.0,0,4
Portugal,48,2020,290706.0,4363.0,206275.0,0,4
Romania,48,2020,465982.0,11045.0,335764.0,0,4
Russia,48,2020,2223500.0,38676.0,1724416.0,1,4
Serbia,48,2020,163035.0,1484.0,0.0,0,4
Slovakia,48,2020,104632.0,798.0,62094.0,0,4
Slovenia,48,2020,74257.0,1336.0,52814.0,0,4
Spain,48,2020,1628208.0,44668.0,150376.0,0,4
Sweden,48,2020,243129.0,6681.0,0.0,3,4
Switzerland,48,2020,318290.0,4621.0,222100.0,0,4
Tajikistan,48,2020,12118.0,86.0,11518.0,0,4
Turkey,48,2020,578347.0,13373.0,396227.0,0,4
Turkmenistan,48,2020,0.0,0.0,0.0,0,4
Ukraine,48,2020,728834.0,12485.0,350189.0,0,4
United Kingdom,48,2020,1609144.0,58127.0,3503.0,25,4
United Kingdom,48,2020,1609144.0,58127.0,3503.0,2,4
United Kingdom,48,2020,1609144.0,58127.0,3503.0,6,4
United Kingdom,48,2020,1609144.0,58127.0,3503.0,1,4
Uzbekistan,48,2020,72718.0,608.0,69980.0,0,4
Austria,49,2016,0.0,0.0,0.0,12,4
Azerbaijan,49,2016,0.0,0.0,0.0,0,4
Belarus,49,2016,0.0,0.0,0.0,10,4
Bulgaria,49,2016,0.0,0.0,0.0,3,4
Croatia,49,2016,0.0,0.0,0.0,24,4
Czechia,49,2016,0.0,0.0,0.0,2,4
Denmark,49,2016,0.0,0.0,0.0,46,4
Estonia,49,2016,0.0,0.0,0.0,16,4
Finland,49,2016,0.0,0.0,0.0,1,4
France,49,2016,0.0,0.0,0.0,268,4
Georgia,49,2016,0.0,0.0,0.0,3,4
Germany,49,2016,0.0,0.0,0.0,4,4
Greece,49,2016,0.0,0.0,0.0,0,4
Iceland,49,2016,0.0,0.0,0.0,3,4
Ireland,49,2016,0.0,0.0,0.0,61,4
Israel,49,2016,0.0,0.0,0.0,39,4
Italy,49,2016,0.0,0.0,0.0,34,4
Kazakhstan,49,2016,0.0,0.0,0.0,97,4
Kyrgyzstan,49,2016,0.0,0.0,0.0,7,4
Latvia,49,2016,0.0,0.0,0.0,12,4
Lithuania,49,2016,0.0,0.0,0.0,3,4
Luxembourg,49,2016,0.0,0.0,0.0,1,4
Macedonia,49,2016,0.0,0.0,0.0,3,4
Malta,49,2016,0.0,0.0,0.0,3,4
Moldova,49,2016,0.0,0.0,0.0,1,4
Montenegro,49,2016,0.0,0.0,0.0,17,4
Netherlands,49,2016,0.0,0.0,0.0,50,4
Norway,49,2016,0.0,0.0,0.0,950,4
Poland,49,2016,0.0,0.0,0.0,0,4
Portugal,49,2016,0.0,0.0,0.0,130,4
Romania,49,2016,0.0,0.0,0.0,25,4
Russia,49,2016,0.0,0.0,0.0,399,4
Serbia,49,2016,0.0,0.0,0.0,5,4
Slovakia,49,2016,0.0,0.0,0.0,2,4
Slovenia,49,2016,0.0,0.0,0.0,2,4
Spain,49,2016,0.0,0.0,0.0,427,4
Sweden,49,2016,0.0,0.0,0.0,351,4
Switzerland,49,2016,0.0,0.0,0.0,79,4
Turkey,49,2016,0.0,0.0,0.0,5,4
Ukraine,49,2016,0.0,0.0,0.0,124,4
United Kingdom,49,2016,0.0,0.0,0.0,135,4
United Kingdom,49,2016,0.0,0.0,0.0,16,4
United Kingdom,49,2016,0.0,0.0,0.0,80,4
United Kingdom,49,2016,0.0,0.0,0.0,26,4
Uzbekistan,49,2016,0.0,0.0,0.0,0,4
Austria,49,2017,0.0,0.0,0.0,4,4
Belarus,49,2017,0.0,0.0,0.0,0,4
Bulgaria,49,2017,0.0,0.0,0.0,4,4
Croatia,49,2017,0.0,0.0,0.0,26,4
Cyprus,49,2017,0.0,0.0,0.0,1,4
Czechia,49,2017,0.0,0.0,0.0,0,4
Denmark,49,2017,0.0,0.0,0.0,22,4
Estonia,49,2017,0.0,0.0,0.0,4,4
Finland,49,2017,0.0,0.0,0.0,10,4
France,49,2017,0.0,0.0,0.0,310,4
Germany,49,2017,0.0,0.0,0.0,0,4
Greece,49,2017,0.0,0.0,0.0,0,4
Iceland,49,2017,0.0,0.0,0.0,2,4
Ireland,49,2017,0.0,0.0,0.0,32,4
Israel,49,2017,0.0,0.0,0.0,12,4
Italy,49,2017,0.0,0.0,0.0,21,4
Kazakhstan,49,2017,0.0,0.0,0.0,1,4
Latvia,49,2017,0.0,0.0,0.0,0,4
Lithuania,49,2017,0.0,0.0,0.0,1,4
Macedonia,49,2017,0.0,0.0,0.0,0,4
Malta,49,2017,0.0,0.0,0.0,4,4
Moldova,49,2017,0.0,0.0,0.0,0,4
Montenegro,49,2017,0.0,0.0,0.0,0,4
Netherlands,49,2017,0.0,0.0,0.0,24,4
Norway,49,2017,0.0,0.0,0.0,285,4
Poland,49,2017,0.0,0.0,0.0,0,4
Portugal,49,2017,0.0,0.0,0.0,22,4
Romania,49,2017,0.0,0.0,0.0,1,4
Russia,49,2017,0.0,0.0,0.0,10,4
Serbia,49,2017,0.0,0.0,0.0,0,4
Slovenia,49,2017,0.0,0.0,0.0,12,4
Spain,49,2017,0.0,0.0,0.0,285,4
Sweden,49,2017,0.0,0.0,0.0,118,4
Switzerland,49,2017,0.0,0.0,0.0,100,4
Tajikistan,49,2017,0.0,0.0,0.0,0,4
Turkey,49,2017,0.0,0.0,0.0,12,4
Ukraine,49,2017,0.0,0.0,0.0,2,4
United Kingdom,49,2017,0.0,0.0,0.0,166,4
United Kingdom,49,2017,0.0,0.0,0.0,10,4
United Kingdom,49,2017,0.0,0.0,0.0,292,4
United Kingdom,49,2017,0.0,0.0,0.0,8,4
Uzbekistan,49,2017,0.0,0.0,0.0,0,4
Austria,49,2018,0.0,0.0,0.0,1,4
Belarus,49,2018,0.0,0.0,0.0,0,4
Bulgaria,49,2018,0.0,0.0,0.0,6,4
Croatia,49,2018,0.0,0.0,0.0,19,4
Cyprus,49,2018,0.0,0.0,0.0,0,4
Czechia,49,2018,0.0,0.0,0.0,2,4
Denmark,49,2018,0.0,0.0,0.0,79,4
Estonia,49,2018,0.0,0.0,0.0,3,4
Finland,49,2018,0.0,0.0,0.0,1,4
France,49,2018,0.0,0.0,0.0,74,4
Georgia,49,2018,0.0,0.0,0.0,1,4
Germany,49,2018,0.0,0.0,0.0,1,4
Greece,49,2018,0.0,0.0,0.0,1,4
Iceland,49,2018,0.0,0.0,0.0,2,4
Ireland,49,2018,0.0,0.0,0.0,15,4
Israel,49,2018,0.0,0.0,0.0,20,4
Italy,49,2018,0.0,0.0,0.0,16,4
Kazakhstan,49,2018,0.0,0.0,0.0,0,4
Latvia,49,2018,0.0,0.0,0.0,11,4
Lithuania,49,2018,0.0,0.0,0.0,4,4
Macedonia,49,2018,0.0,0.0,0.0,0,4
Malta,49,2018,0.0,0.0,0.0,6,4
Moldova,49,2018,0.0,0.0,0.0,0,4
Montenegro,49,2018,0.0,0.0,0.0,0,4
Netherlands,49,2018,0.0,0.0,0.0,21,4
Norway,49,2018,0.0,0.0,0.0,169,4
Poland,49,2018,0.0,0.0,0.0,0,4
Portugal,49,2018,0.0,0.0,0.0,17,4
Romania,49,2018,0.0,0.0,0.0,17,4
